time,jerseyNumber,team,behaviour,closeTeams,distantTeams,closeOps,distantOps,coordinate,velocity,playId
6067,58,1,16,{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(47.69, 16.62)","(6.61, 295.99)",2302
6067,43,1,16,{},"{96, 97, 38, 10, 50, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(52.26, 33.16)","(6.65, 278.49)",2302
6067,50,1,16,{},"{96, 97, 38, 10, 43, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(52.51, 10.64)","(6.78, 292.77)",2302
6067,97,0,16,{},"{36, 5, 38, 47, 17, 50, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(65.09, 30.03)","(8.42, 273.32)",2302
6067,30,0,16,"{17, 47}","{97, 36, 5, 38, 50, 22, 26, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(66.06, 9.71)","(8.64, 276.81)",2302
6067,36,0,16,{50},"{97, 5, 38, 47, 17, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(66.97, 43.24)","(7.51, 267.12)",2302
6067,50,0,16,"{36, 38}","{97, 5, 47, 17, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(66.32, 39.32)","(7.87, 268.79)",2302
6067,5,0,16,{},"{97, 36, 38, 47, 17, 50, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(70.89, 28.78)","(3.92, 299.54)",2302
6067,31,0,16,{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(65.6, 49.33)","(8.39, 265.83)",2302
6067,47,0,16,"{30, 22}","{97, 36, 5, 38, 17, 50, 26, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(65.47, 13.98)","(8.71, 277.58)",2302
6067,38,0,16,{50},"{97, 36, 5, 47, 17, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(64.06, 35.49)","(9.18, 269.06)",2302
6067,17,0,16,{30},"{97, 36, 5, 38, 47, 50, 22, 26, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(67.37, 7.23)","(8.43, 279.66)",2302
6067,22,0,16,{47},"{97, 36, 5, 38, 17, 50, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(65.78, 17.23)","(8.41, 277.73)",2302
6067,26,0,16,{},"{97, 36, 5, 38, 47, 17, 50, 22, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(67.35, 22.5)","(7.73, 278.58)",2302
6068,86,1,16,{},"{96, 97, 38, 10, 43, 50, 54, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(22.65, 40.72)","(1.9, 118.44)",2302
6068,38,1,16,{},"{96, 97, 10, 43, 50, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(47.56, 44.28)","(7.26, 267.35)",2302
6068,54,1,16,{},"{96, 97, 38, 10, 43, 50, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(41.17, 38.55)","(6.31, 272.77)",2302
6068,96,1,16,{97},"{38, 10, 43, 50, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(20.84, 33.24)","(2.07, 310.67)",2302
6068,89,1,16,{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(24.72, 23.01)","(5.7, 7.82)",2302
6068,10,1,16,{},"{96, 97, 38, 43, 50, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(5.66, 32.06)","(0.6, 19.65)",2302
6068,24,1,16,{43},"{96, 97, 38, 10, 50, 54, 86, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(46.14, 29.77)","(6.93, 294.18)",2302
6068,97,1,16,{96},"{38, 10, 43, 50, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(21.4, 29.99)","(4.33, 340.78)",2302
6068,58,1,16,{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(41.11, 20.28)","(7.88, 303.02)",2302
6068,43,1,16,{24},"{96, 97, 38, 10, 50, 54, 86, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(45.23, 34.5)","(6.16, 279.06)",2302
6068,50,1,16,{},"{96, 97, 38, 10, 43, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(45.69, 13.76)","(7.64, 300.29)",2302
6068,97,0,16,{},"{36, 5, 38, 47, 17, 50, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(56.18, 30.82)","(9.07, 275.34)",2302
6068,30,0,16,"{17, 47}","{97, 36, 5, 38, 50, 22, 26, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(56.96, 11.29)","(9.49, 283.74)",2302
6068,36,0,16,{50},"{97, 5, 38, 47, 17, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(59.17, 42.97)","(7.66, 269.71)",2302
6068,50,0,16,{36},"{97, 5, 38, 47, 17, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(57.98, 39.1)","(8.49, 268.98)",2302
6068,5,0,16,{},"{97, 36, 38, 47, 17, 50, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(67.22, 30.77)","(4.31, 294.8)",2302
6068,31,0,16,{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(56.72, 48.72)","(8.99, 268.83)",2302
6068,47,0,16,"{30, 22}","{97, 36, 5, 38, 17, 50, 26, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(56.22, 15.52)","(9.69, 282.34)",2302
6068,38,0,16,{},"{97, 36, 5, 47, 17, 50, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(54.27, 35.58)","(9.97, 273.52)",2302
6068,17,0,16,{30},"{97, 36, 5, 38, 47, 50, 22, 26, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(58.33, 8.9)","(9.54, 282.5)",2302
6068,22,0,16,{47},"{97, 36, 5, 38, 17, 50, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(56.86, 18.79)","(9.27, 284.28)",2302
6068,26,0,16,{},"{97, 36, 5, 38, 47, 17, 50, 22, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(59.23, 24.01)","(8.46, 283.7)",2302
6069,86,1,16,{},"{96, 97, 38, 10, 43, 50, 54, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(24.02, 42.75)","(2.72, 41.96)",2302
6069,38,1,16,{},"{96, 97, 10, 43, 50, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(40.4, 43.74)","(6.02, 261.58)",2302
6069,54,1,16,{},"{96, 97, 38, 10, 43, 50, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(35.8, 38.75)","(3.97, 268.52)",2302
6069,96,1,16,{97},"{38, 10, 43, 50, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(19.77, 34.49)","(1.8, 338.54)",2302
6069,89,1,16,{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(26.25, 28.54)","(5.25, 26.71)",2302
6069,10,1,16,{},"{96, 97, 38, 43, 50, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(5.61, 32.4)","(0.7, 38.67)",2302
6069,24,1,16,{43},"{96, 97, 38, 10, 50, 54, 86, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(40.59, 32.03)","(4.62, 280.24)",2302
6069,97,1,16,{96},"{38, 10, 43, 50, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(20.33, 33.44)","(3.04, 281.53)",2302
6069,58,1,16,{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(34.6, 25.16)","(7.34, 309.5)",2302
6069,43,1,16,{24},"{96, 97, 38, 10, 50, 54, 86, 89, 58}",{38},"{97, 36, 5, 47, 17, 50, 22, 26, 30, 31}","(40.25, 35.02)","(4.1, 263.59)",2302
6069,50,1,16,{},"{96, 97, 38, 10, 43, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(39.43, 18.4)","(7.9, 312.43)",2302
6069,97,0,16,{},"{36, 5, 38, 47, 17, 50, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(47.07, 31.65)","(8.83, 273.21)",2302
6069,30,0,16,"{17, 47}","{97, 36, 5, 38, 50, 22, 26, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(47.69, 14.23)","(9.69, 291.62)",2302
6069,36,0,16,{50},"{97, 5, 38, 47, 17, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(51.68, 43.16)","(7.17, 272.82)",2302
6069,50,0,16,{36},"{97, 5, 38, 47, 17, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(49.38, 39.09)","(8.41, 274.66)",2302
6069,5,0,16,{},"{97, 36, 38, 47, 17, 50, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(63.07, 32.37)","(4.59, 287.96)",2302
6069,31,0,16,{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(47.68, 48.98)","(8.85, 272.54)",2302
6069,47,0,16,"{30, 22}","{97, 36, 5, 38, 17, 50, 26, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(46.6, 18.12)","(9.99, 288.07)",2302
6069,38,0,16,{},"{97, 36, 5, 47, 17, 50, 22, 26, 30, 31}",{43},"{96, 97, 38, 10, 50, 54, 86, 24, 89, 58}","(44.25, 36.73)","(9.32, 276.53)",2302
6069,17,0,16,{30},"{97, 36, 5, 38, 47, 50, 22, 26, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(48.82, 11.41)","(9.77, 289.43)",2302
6069,22,0,16,{47},"{97, 36, 5, 38, 17, 50, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(47.89, 21.83)","(9.4, 292.0)",2302
6069,26,0,16,{},"{97, 36, 5, 38, 47, 17, 50, 22, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(50.94, 26.48)","(8.63, 288.27)",2302
6070,86,1,11,{},"{96, 97, 38, 10, 43, 50, 54, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(26.2, 44.79)","(3.02, 39.0)",2302
6070,38,1,11,{},"{96, 97, 10, 43, 50, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(35.72, 42.66)","(3.68, 264.96)",2302
6070,54,1,11,{},"{96, 97, 38, 10, 43, 50, 86, 24, 89, 58}",{38},"{97, 36, 5, 47, 17, 50, 22, 26, 30, 31}","(33.11, 38.37)","(3.11, 254.92)",2302
6070,96,1,11,{97},"{38, 10, 43, 50, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(19.63, 36.64)","(3.42, 45.83)",2302
6070,89,1,11,{58},"{96, 97, 38, 10, 43, 50, 54, 86, 24}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(29.27, 32.29)","(4.07, 41.82)",2302
6070,10,1,11,{},"{96, 97, 38, 43, 50, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(6.77, 33.07)","(3.08, 59.63)",2302
6070,24,1,11,{43},"{96, 97, 38, 10, 50, 54, 86, 89, 58}",{97},"{36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(37.02, 31.62)","(3.95, 268.96)",2302
6070,97,1,11,{96},"{38, 10, 43, 50, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(20.68, 36.14)","(3.61, 15.13)",2302
6070,58,1,11,{89},"{96, 97, 38, 10, 43, 50, 54, 86, 24}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(29.84, 29.45)","(4.92, 312.27)",2302
6070,43,1,11,{24},"{96, 97, 38, 10, 50, 54, 86, 89, 58}","{97, 38}","{36, 5, 47, 17, 50, 22, 26, 30, 31}","(36.92, 33.71)","(4.16, 256.09)",2302
6070,50,1,11,{},"{96, 97, 38, 10, 43, 54, 86, 24, 89, 58}",{47},"{97, 36, 5, 38, 17, 50, 22, 26, 30, 31}","(33.99, 24.29)","(7.6, 313.74)",2302
6070,97,0,11,{26},"{36, 5, 38, 47, 17, 50, 22, 30, 31}","{24, 43}","{96, 97, 38, 10, 50, 54, 86, 89, 58}","(38.63, 31.84)","(7.5, 273.56)",2302
6070,30,0,11,"{17, 47}","{97, 36, 5, 38, 50, 22, 26, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(38.99, 18.43)","(9.47, 301.8)",2302
6070,36,0,11,{50},"{97, 5, 38, 47, 17, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(44.86, 43.67)","(6.39, 277.41)",2302
6070,50,0,11,{36},"{97, 5, 38, 47, 17, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(41.29, 40.49)","(7.61, 284.38)",2302
6070,5,0,11,{},"{97, 36, 38, 47, 17, 50, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(58.5, 33.61)","(4.9, 285.76)",2302
6070,31,0,11,{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(39.07, 49.43)","(7.91, 271.33)",2302
6070,47,0,11,"{30, 22}","{97, 36, 5, 38, 17, 50, 26, 31}",{50},"{96, 97, 38, 10, 43, 54, 86, 24, 89, 58}","(37.28, 21.73)","(9.78, 296.24)",2302
6070,38,0,11,{},"{97, 36, 5, 47, 17, 50, 22, 26, 30, 31}","{43, 54}","{96, 97, 38, 10, 50, 86, 24, 89, 58}","(35.88, 37.54)","(7.22, 268.94)",2302
6070,17,0,11,{30},"{97, 36, 5, 38, 47, 50, 22, 26, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(39.99, 15.42)","(9.25, 301.34)",2302
6070,22,0,11,{47},"{97, 36, 5, 38, 17, 50, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(39.47, 25.74)","(8.82, 296.49)",2302
6070,26,0,11,{97},"{36, 5, 38, 47, 17, 50, 22, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(42.89, 29.43)","(8.21, 295.09)",2302
6071,86,1,16,{},"{96, 97, 38, 10, 43, 50, 54, 24, 89, 58}",{31},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30}","(27.73, 47.38)","(2.09, 22.2)",2302
6071,38,1,16,{},"{96, 97, 10, 43, 50, 54, 86, 24, 89, 58}",{50},"{97, 36, 5, 38, 47, 17, 22, 26, 30, 31}","(32.96, 43.09)","(2.98, 286.93)",2302
6071,54,1,16,"{89, 43}","{96, 97, 38, 10, 50, 86, 24, 58}",{38},"{97, 36, 5, 47, 17, 50, 22, 26, 30, 31}","(29.59, 37.22)","(4.4, 265.84)",2302
6071,96,1,16,{97},"{38, 10, 43, 50, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(21.1, 41.17)","(5.47, 24.73)",2302
6071,89,1,16,"{24, 43, 54}","{96, 97, 38, 10, 50, 86, 58}","{97, 26, 38}","{36, 5, 47, 17, 50, 22, 30, 31}","(31.52, 34.75)","(3.21, 22.27)",2302
6071,10,1,16,{},"{96, 97, 38, 43, 50, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(10.95, 35.63)","(6.47, 54.9)",2302
6071,24,1,16,"{89, 43}","{96, 97, 38, 10, 50, 54, 86, 58}","{97, 26, 22}","{36, 5, 38, 47, 17, 50, 30, 31}","(32.58, 32.1)","(4.54, 285.84)",2302
6071,97,1,16,{96},"{38, 10, 43, 50, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(22.26, 40.42)","(5.02, 26.87)",2302
6071,58,1,16,{50},"{96, 97, 38, 10, 43, 54, 86, 24, 89}",{97},"{36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(27.31, 31.79)","(2.62, 321.65)",2302
6071,43,1,16,"{24, 89, 54}","{96, 97, 38, 10, 50, 86, 58}","{97, 26, 38, 22}","{36, 5, 47, 17, 50, 30, 31}","(32.17, 33.3)","(4.5, 281.83)",2302
6071,50,1,16,{58},"{96, 97, 38, 10, 43, 54, 86, 24, 89}","{22, 47}","{97, 36, 5, 38, 17, 50, 26, 30, 31}","(28.39, 28.79)","(7.22, 303.11)",2302
6071,97,0,16,"{26, 38, 22}","{36, 5, 47, 17, 50, 30, 31}","{24, 89, 58, 43}","{96, 97, 38, 10, 50, 54, 86}","(32.18, 32.61)","(5.22, 287.23)",2302
6071,30,0,16,"{17, 47}","{97, 36, 5, 38, 50, 22, 26, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(31.71, 24.18)","(8.29, 319.49)",2302
6071,36,0,16,{50},"{97, 5, 38, 47, 17, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(39.05, 44.83)","(5.38, 288.72)",2302
6071,50,0,16,{36},"{97, 5, 38, 47, 17, 22, 26, 30, 31}",{38},"{96, 97, 10, 43, 50, 54, 86, 24, 89, 58}","(34.7, 42.75)","(5.68, 291.02)",2302
6071,5,0,16,{},"{97, 36, 38, 47, 17, 50, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(53.65, 35.1)","(5.16, 294.17)",2302
6071,31,0,16,{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30}",{86},"{96, 97, 38, 10, 43, 50, 54, 24, 89, 58}","(31.97, 49.34)","(5.22, 268.61)",2302
6071,47,0,16,"{30, 22}","{97, 36, 5, 38, 17, 50, 26, 31}",{50},"{96, 97, 38, 10, 43, 54, 86, 24, 89, 58}","(29.13, 26.74)","(8.5, 308.2)",2302
6071,38,0,16,{97},"{36, 5, 47, 17, 50, 22, 26, 30, 31}","{89, 43, 54}","{96, 97, 38, 10, 50, 86, 24, 58}","(29.73, 36.62)","(5.48, 268.55)",2302
6071,17,0,16,{30},"{97, 36, 5, 38, 47, 50, 22, 26, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(33.18, 20.95)","(7.81, 323.14)",2302
6071,22,0,16,"{97, 47}","{36, 5, 38, 17, 50, 26, 30, 31}","{24, 50, 43}","{96, 97, 38, 10, 54, 86, 89, 58}","(32.16, 29.68)","(7.08, 301.63)",2302
6071,26,0,16,{97},"{36, 5, 38, 47, 17, 50, 22, 30, 31}","{24, 89, 43}","{96, 97, 38, 10, 50, 54, 86, 58}","(36.17, 33.44)","(6.86, 310.94)",2302
6072,86,1,16,"{96, 97, 38}","{10, 43, 50, 54, 24, 89, 58}","{50, 31}","{97, 36, 5, 38, 47, 17, 22, 26, 30}","(27.91, 48.53)","(1.22, 41.53)",2302
6072,38,1,16,"{97, 86}","{96, 10, 43, 50, 54, 24, 89, 58}",{50},"{97, 36, 5, 38, 47, 17, 22, 26, 30, 31}","(30.05, 44.27)","(2.38, 308.64)",2302
6072,54,1,16,"{58, 43}","{96, 97, 38, 10, 50, 86, 24, 89}",{38},"{97, 36, 5, 47, 17, 50, 22, 26, 30, 31}","(24.56, 37.94)","(4.12, 300.7)",2302
6072,96,1,16,"{97, 86}","{38, 10, 43, 50, 54, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(24.23, 46.38)","(5.89, 42.0)",2302
6072,89,1,16,{43},"{96, 97, 38, 10, 50, 54, 86, 24, 58}","{97, 26}","{36, 5, 38, 47, 17, 50, 22, 30, 31}","(31.65, 38.2)","(3.83, 251.38)",2302
6072,10,1,16,{},"{96, 97, 38, 43, 50, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(17.22, 40.5)","(8.38, 53.6)",2302
6072,24,1,16,"{58, 43}","{96, 97, 38, 10, 50, 54, 86, 89}","{97, 38, 47, 22, 30}","{36, 5, 17, 50, 26, 31}","(28.58, 34.06)","(3.73, 322.59)",2302
6072,97,1,16,"{38, 96, 86}","{10, 43, 50, 54, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(25.27, 44.92)","(5.55, 45.07)",2302
6072,58,1,16,"{24, 50, 43, 54}","{96, 97, 38, 10, 86, 89}","{97, 38, 47, 22, 30}","{36, 5, 17, 50, 26, 31}","(26.46, 33.57)","(1.84, 276.33)",2302
6072,43,1,16,"{24, 89, 58, 54}","{96, 97, 38, 10, 50, 86}","{97, 38, 22, 26, 30}","{36, 5, 47, 17, 50, 31}","(28.45, 35.44)","(3.46, 324.41)",2302
6072,50,1,16,{58},"{96, 97, 38, 10, 43, 54, 86, 24, 89}",{47},"{97, 36, 5, 38, 17, 50, 22, 26, 30, 31}","(21.94, 32.3)","(6.88, 299.46)",2302
6072,97,0,16,"{38, 30, 22}","{36, 5, 47, 17, 50, 26, 31}","{24, 89, 58, 43}","{96, 97, 38, 10, 50, 54, 86}","(28.75, 34.8)","(3.39, 297.02)",2302
6072,30,0,16,"{97, 22, 17, 47}","{36, 5, 38, 50, 26, 31}","{24, 58, 43}","{96, 97, 38, 10, 50, 54, 86, 89}","(28.39, 30.76)","(6.69, 209.75)",2302
6072,36,0,16,{50},"{97, 5, 38, 47, 17, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(34.71, 47.05)","(3.91, 309.01)",2302
6072,50,0,16,{36},"{97, 5, 38, 47, 17, 22, 26, 30, 31}","{38, 86}","{96, 97, 10, 43, 50, 54, 24, 89, 58}","(30.74, 44.5)","(3.27, 309.48)",2302
6072,5,0,16,{},"{97, 36, 38, 47, 17, 50, 22, 26, 30, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(49.15, 37.88)","(5.34, 308.35)",2302
6072,31,0,16,{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30}",{86},"{96, 97, 38, 10, 43, 50, 54, 24, 89, 58}","(28.8, 49.26)","(1.26, 190.79)",2302
6072,47,0,16,"{30, 22}","{97, 36, 5, 38, 17, 50, 26, 31}","{24, 58, 50}","{96, 97, 38, 10, 43, 54, 86, 89}","(24.07, 32.06)","(6.16, 336.24)",2302
6072,38,0,16,"{97, 22}","{36, 5, 47, 17, 50, 26, 30, 31}","{24, 58, 43, 54}","{96, 97, 38, 10, 50, 86, 89}","(25.1, 37.36)","(3.02, 282.13)",2302
6072,17,0,16,{30},"{97, 36, 5, 38, 47, 50, 22, 26, 31}",{},"{96, 97, 38, 10, 43, 50, 54, 86, 24, 89, 58}","(30.73, 27.63)","(6.94, 178.27)",2302
6072,22,0,16,"{38, 97, 30, 47}","{36, 5, 17, 50, 26, 31}","{24, 58, 43}","{96, 97, 38, 10, 50, 54, 86, 89}","(27.53, 33.01)","(3.7, 317.74)",2302
6072,26,0,16,{},"{97, 36, 5, 38, 47, 17, 50, 22, 30, 31}","{89, 43}","{96, 97, 38, 10, 50, 54, 86, 24, 58}","(32.6, 38.22)","(4.93, 339.49)",2302
6073,86,1,16,"{96, 97, 38}","{10, 43, 50, 54, 24, 89, 58}","{50, 36, 31}","{97, 5, 38, 47, 17, 22, 26, 30}","(29.49, 49.17)","(2.62, 87.06)",2302
6073,38,1,16,"{96, 97, 10, 86, 89}","{43, 50, 54, 24, 58}","{50, 26, 31}","{97, 36, 5, 38, 47, 17, 22, 30}","(29.34, 45.94)","(1.27, 181.02)",2302
6073,54,1,16,{10},"{96, 97, 38, 43, 50, 86, 24, 89, 58}","{38, 47}","{97, 36, 5, 17, 50, 22, 26, 30, 31}","(22.91, 41.01)","(3.58, 123.41)",2302
6073,96,1,16,"{38, 97, 86}","{10, 43, 50, 54, 24, 89, 58}","{50, 36, 31}","{97, 5, 38, 47, 17, 22, 26, 30}","(28.9, 49.74)","(5.55, 68.5)",2302
6073,89,1,16,{38},"{96, 97, 10, 43, 50, 54, 86, 24, 58}","{97, 50, 26}","{36, 5, 38, 47, 17, 22, 30, 31}","(31.68, 42.31)","(3.82, 18.42)",2302
6073,10,1,16,"{54, 38}","{96, 97, 43, 50, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(24.39, 45.3)","(7.74, 66.16)",2302
6073,24,1,16,"{58, 43}","{96, 97, 38, 10, 50, 54, 86, 89}","{97, 38, 47, 22, 30}","{36, 5, 17, 50, 26, 31}","(28.21, 37.63)","(4.1, 57.21)",2302
6073,97,1,16,"{38, 96, 86}","{10, 43, 50, 54, 24, 89, 58}","{50, 36, 31}","{97, 5, 38, 47, 17, 22, 26, 30}","(30.08, 48.19)","(5.93, 59.6)",2302
6073,58,1,16,"{24, 43}","{96, 97, 38, 10, 50, 54, 86, 89}","{97, 38, 47, 22, 30}","{36, 5, 17, 50, 26, 31}","(26.58, 35.36)","(2.08, 29.88)",2302
6073,43,1,16,"{24, 58}","{96, 97, 38, 10, 50, 54, 86, 89}","{97, 38, 47, 22, 30}","{36, 5, 17, 50, 26, 31}","(28.23, 38.51)","(3.63, 58.09)",2302
6073,50,1,16,{},"{96, 97, 38, 10, 43, 54, 86, 24, 89, 58}",{},"{97, 36, 5, 38, 47, 17, 50, 22, 26, 30, 31}","(16.58, 35.49)","(4.49, 310.4)",2302
